clip_id,file_name,start_time_s,end_time_s,duration_s,audio_layout,program_type,segment_type,lufs_integrated,true_peak_dbfs,silence_ratio,stereo_correlation,snr_estimated,label_loudness_high,label_loudness_low,label_clipping,label_noise_high,label_silence_anomalous,label_mono_issue,label_distortion,source_format,source_origin,pre_correction,qc_result,annotator,synthetic_case,synthetic_type,confidence,notes,y_bin
K336-CONFIAMED-SKIN-CARE_3,K336-CONFIAMED-SKIN-CARE.wav,10,15,5,STEREO,COMERCIAL,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
K336-CONFIAMED-SKIN-CARE_4,K336-CONFIAMED-SKIN-CARE.wav,15,20,5,STEREO,COMERCIAL,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
K336-CONFIAMED-SKIN-CARE_5,K336-CONFIAMED-SKIN-CARE.wav,20,25,5,STEREO,COMERCIAL,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
K500-BIESS-TASA-MAS-BAJA_1,K500-BIESS-TASA-MAS-BAJA.wav,0,5,5,STEREO,COMERCIAL,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
K500-BIESS-TASA-MAS-BAJA_2,K500-BIESS-TASA-MAS-BAJA.wav,5,10,5,STEREO,COMERCIAL,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
K500-BIESS-TASA-MAS-BAJA_3,K500-BIESS-TASA-MAS-BAJA.wav,10,15,5,STEREO,COMERCIAL,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
K500-BIESS-TASA-MAS-BAJA_4,K500-BIESS-TASA-MAS-BAJA.wav,15,20,5,STEREO,COMERCIAL,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
K500-BIESS-TASA-MAS-BAJA_5,K500-BIESS-TASA-MAS-BAJA.wav,20,25,5,STEREO,COMERCIAL,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
K500-BIESS-TASA-MAS-BAJA_6,K500-BIESS-TASA-MAS-BAJA.wav,25,30,5,STEREO,COMERCIAL,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
K500-BIESS-TASA-MAS-BAJA_7,K500-BIESS-TASA-MAS-BAJA.wav,30,35,5,STEREO,COMERCIAL,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu02DORAEMON280b03SAT_1,Lu02DORAEMON280b03SAT.wav,0,5,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_2,Lu02DORAEMON280b03SAT.wav,5,10,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_3,Lu02DORAEMON280b03SAT.wav,10,15,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_4,Lu02DORAEMON280b03SAT.wav,15,20,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_5,Lu02DORAEMON280b03SAT.wav,20,25,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_6,Lu02DORAEMON280b03SAT.wav,25,30,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_7,Lu02DORAEMON280b03SAT.wav,30,35,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_8,Lu02DORAEMON280b03SAT.wav,35,40,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_9,Lu02DORAEMON280b03SAT.wav,40,45,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_10,Lu02DORAEMON280b03SAT.wav,45,50,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_11,Lu02DORAEMON280b03SAT.wav,50,55,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_12,Lu02DORAEMON280b03SAT.wav,55,60,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_13,Lu02DORAEMON280b03SAT.wav,60,65,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_14,Lu02DORAEMON280b03SAT.wav,65,70,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_15,Lu02DORAEMON280b03SAT.wav,70,75,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_16,Lu02DORAEMON280b03SAT.wav,75,80,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_17,Lu02DORAEMON280b03SAT.wav,80,85,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_18,Lu02DORAEMON280b03SAT.wav,85,90,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_19,Lu02DORAEMON280b03SAT.wav,90,95,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_20,Lu02DORAEMON280b03SAT.wav,95,100,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_21,Lu02DORAEMON280b03SAT.wav,100,105,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_22,Lu02DORAEMON280b03SAT.wav,105,110,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_23,Lu02DORAEMON280b03SAT.wav,110,115,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_24,Lu02DORAEMON280b03SAT.wav,115,120,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_25,Lu02DORAEMON280b03SAT.wav,120,125,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_26,Lu02DORAEMON280b03SAT.wav,125,130,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_27,Lu02DORAEMON280b03SAT.wav,130,135,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_28,Lu02DORAEMON280b03SAT.wav,135,140,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_29,Lu02DORAEMON280b03SAT.wav,140,145,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_30,Lu02DORAEMON280b03SAT.wav,145,150,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_31,Lu02DORAEMON280b03SAT.wav,150,155,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_32,Lu02DORAEMON280b03SAT.wav,155,160,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_33,Lu02DORAEMON280b03SAT.wav,160,165,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_34,Lu02DORAEMON280b03SAT.wav,165,170,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_35,Lu02DORAEMON280b03SAT.wav,170,175,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_36,Lu02DORAEMON280b03SAT.wav,175,180,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_37,Lu02DORAEMON280b03SAT.wav,180,185,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_38,Lu02DORAEMON280b03SAT.wav,185,190,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_39,Lu02DORAEMON280b03SAT.wav,190,195,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_40,Lu02DORAEMON280b03SAT.wav,195,200,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_41,Lu02DORAEMON280b03SAT.wav,200,205,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_42,Lu02DORAEMON280b03SAT.wav,205,210,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_43,Lu02DORAEMON280b03SAT.wav,210,215,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_44,Lu02DORAEMON280b03SAT.wav,215,220,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_45,Lu02DORAEMON280b03SAT.wav,220,225,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_46,Lu02DORAEMON280b03SAT.wav,225,230,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_47,Lu02DORAEMON280b03SAT.wav,230,235,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_48,Lu02DORAEMON280b03SAT.wav,235,240,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_49,Lu02DORAEMON280b03SAT.wav,240,245,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_50,Lu02DORAEMON280b03SAT.wav,245,250,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_51,Lu02DORAEMON280b03SAT.wav,250,255,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_52,Lu02DORAEMON280b03SAT.wav,255,260,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_53,Lu02DORAEMON280b03SAT.wav,260,265,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_54,Lu02DORAEMON280b03SAT.wav,265,270,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_55,Lu02DORAEMON280b03SAT.wav,270,275,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_56,Lu02DORAEMON280b03SAT.wav,275,280,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_57,Lu02DORAEMON280b03SAT.wav,280,285,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_58,Lu02DORAEMON280b03SAT.wav,285,290,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_59,Lu02DORAEMON280b03SAT.wav,290,295,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_60,Lu02DORAEMON280b03SAT.wav,295,300,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_61,Lu02DORAEMON280b03SAT.wav,300,305,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_62,Lu02DORAEMON280b03SAT.wav,305,310,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_63,Lu02DORAEMON280b03SAT.wav,310,315,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_64,Lu02DORAEMON280b03SAT.wav,315,320,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_65,Lu02DORAEMON280b03SAT.wav,320,325,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_66,Lu02DORAEMON280b03SAT.wav,325,330,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_67,Lu02DORAEMON280b03SAT.wav,330,335,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_68,Lu02DORAEMON280b03SAT.wav,335,340,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_69,Lu02DORAEMON280b03SAT.wav,340,345,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_70,Lu02DORAEMON280b03SAT.wav,345,350,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_71,Lu02DORAEMON280b03SAT.wav,350,355,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_72,Lu02DORAEMON280b03SAT.wav,355,360,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_73,Lu02DORAEMON280b03SAT.wav,360,365,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_74,Lu02DORAEMON280b03SAT.wav,365,370,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_75,Lu02DORAEMON280b03SAT.wav,370,375,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_76,Lu02DORAEMON280b03SAT.wav,375,380,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_77,Lu02DORAEMON280b03SAT.wav,380,385,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_78,Lu02DORAEMON280b03SAT.wav,385,390,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_79,Lu02DORAEMON280b03SAT.wav,390,395,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_80,Lu02DORAEMON280b03SAT.wav,395,400,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_81,Lu02DORAEMON280b03SAT.wav,400,405,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_82,Lu02DORAEMON280b03SAT.wav,405,410,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_83,Lu02DORAEMON280b03SAT.wav,410,415,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_84,Lu02DORAEMON280b03SAT.wav,415,420,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_85,Lu02DORAEMON280b03SAT.wav,420,425,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_86,Lu02DORAEMON280b03SAT.wav,425,430,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_87,Lu02DORAEMON280b03SAT.wav,430,435,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_88,Lu02DORAEMON280b03SAT.wav,435,440,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_89,Lu02DORAEMON280b03SAT.wav,440,445,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_90,Lu02DORAEMON280b03SAT.wav,445,450,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_91,Lu02DORAEMON280b03SAT.wav,450,455,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_92,Lu02DORAEMON280b03SAT.wav,455,460,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_93,Lu02DORAEMON280b03SAT.wav,460,465,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_94,Lu02DORAEMON280b03SAT.wav,465,470,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_95,Lu02DORAEMON280b03SAT.wav,470,475,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_96,Lu02DORAEMON280b03SAT.wav,475,480,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_97,Lu02DORAEMON280b03SAT.wav,480,485,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_98,Lu02DORAEMON280b03SAT.wav,485,490,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_99,Lu02DORAEMON280b03SAT.wav,490,495,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_100,Lu02DORAEMON280b03SAT.wav,495,500,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_101,Lu02DORAEMON280b03SAT.wav,500,505,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_102,Lu02DORAEMON280b03SAT.wav,505,510,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_103,Lu02DORAEMON280b03SAT.wav,510,515,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_104,Lu02DORAEMON280b03SAT.wav,515,520,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_105,Lu02DORAEMON280b03SAT.wav,520,525,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_106,Lu02DORAEMON280b03SAT.wav,525,530,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu02DORAEMON280b03SAT_107,Lu02DORAEMON280b03SAT.wav,530,535,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,1,SATURACION,5,,1
Lu09BOBESPONJA99Ab01_1,Lu09BOBESPONJA99Ab01.wav,0,5,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_2,Lu09BOBESPONJA99Ab01.wav,5,10,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_3,Lu09BOBESPONJA99Ab01.wav,10,15,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_4,Lu09BOBESPONJA99Ab01.wav,15,20,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_5,Lu09BOBESPONJA99Ab01.wav,20,25,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_6,Lu09BOBESPONJA99Ab01.wav,25,30,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_7,Lu09BOBESPONJA99Ab01.wav,30,35,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_8,Lu09BOBESPONJA99Ab01.wav,35,40,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
